,vender,url,product,description,image,price,live
59,Kono,https://kono.store/collections/keycap-sets/products/gmk-rainy-day,GMK Rainy Day,"As we move from wilderness to brutalist cityscapes, veined with raw materials and practical architecture, we tend to forget Earth’s grasp — until it brushes by us. Weather batters our abodes and hearts. Raindrops, however, bestir life. They wash our souls in lazy-dripping puddles and reflect them back to us. GMK Rainy ",https://cdn.shopify.com/s/files/1/1994/3097/products/RainyDay-ProductImage_1200x1200.png?v=1661193322,$19.99,True
60,Kono,https://kono.store/collections/keycap-sets/products/mg-fishing,MelGeek MG Fishing,"The calmness of the water, the gentle tug of the line, the soft lap of the waves. MG Fishing evokes the tranquility of fishing in this fresh blue colorway! Fill out your tackle box with Alternative accent keys and reel in some fantastic Novelties. It's always a good day for some peaceful fishing! New MG High-Profile wi",https://cdn.shopify.com/s/files/1/1994/3097/products/CA66_1200x784.jpg?v=1620240995,$19.99,True
61,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-purple-gray-pbt-keycap-set,Tai-Hao Purple & Gray PBT Keycap Set,"Tai-Hao PBT keycaps are the perfect addition to your favorite boards, with an ample selection of colors to express your style! The PBT material resists skin oils and doubleshot legends won't fade like printed legends, making these ideal for long-term use! Check out our full Tai-Hao Keycap Collection here! details PBT M",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-00222_b5531fb1-1866-426f-b766-5ad5c57fe20f_1200x1200.jpg?v=1648757078,$44.99,True
62,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-white-sky-blue-abs-keycap-set,Tai-Hao White & Sky Blue ABS Keycap Set,"Tai-Hao doubleshot ABS keycaps are a great way to customize your board without breaking the bank! Choose from the many colorways to personalize your standard layout board. Doubleshot legends mean they'll never fade even after long term use, as the legend shapes are molded into each key, rather than printed on! Check ou",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-01222_6fd64483-90af-4337-a5a7-e569883c5266_1200x1200.jpg?v=1648759517,$27.99,True
63,Kono,https://kono.store/collections/keycap-sets/products/sa-symbiosis-keycaps,SA Symbiosis 2.0 Keycap Set,"SA Symbiosis 2.0 is inspired by the famous Space Cadet keyboard, a massive and complex Hall Effect input device used with innovative LISP-based machines. reviving symbolics' aesthetic The original Symbolics keyboards were engineering masterpieces. Making similar designs available is a long term goal for Input Club's en",https://cdn.shopify.com/s/files/1/1994/3097/products/symb-nightfox-horiz-min_1200x800.jpg?v=1554081346,$6.99,True
64,Kono,https://kono.store/collections/all-products-list,Products List,"A list of all the products available at Kono Store. Choose from mechanical keyboards, apparel, custom keycap sets or mechanical switches!",https://cdn.shopify.com/s/files/1/1994/3097/files/Kono_Logo_Transparent_Product_smallest_200x80_9325dd60-5dad-4b53-9b3a-bc7c556eddc4_1204x630.png?v=1632326595,$19.99,True
65,Kono,https://kono.store/collections/keycap-sets/products/epbt-ramenstop,ePBT RamenStop,Note: This is a group buy. It launched February 1st and closed February 22nd. Please check the Weekly Updates page for status of production. Pre-orders for extras live now! Deskmats and THOK novelties in stock and shipping! (Place order separately from keycaps in order to ship immediately.) ePBT RamenStop celebrates tr,https://cdn.shopify.com/s/files/1/1994/3097/products/Evolv2_1200x750.jpg?v=1661202969,$19.99,False
66,Kono,https://kono.store/collections/keycap-sets/products/gmk-manta,GMK Manta,﻿Note: This was a Group Buy. It launched February 15 and ﻿closed March 15.﻿ Please check the Weekly Updates page for current status of production. Pre-orders for extra stock live now! Manta is a testament to one of the oceans most graceful and unique creatures. This aquatic colorway evokes both the animals and the envi,https://cdn.shopify.com/s/files/1/1994/3097/products/Iron165NavyFrontNovelties_1200x675.png?v=1644890329,$19.99,False
67,Kono,https://kono.store/collections/keycap-sets/products/kono-ds108-keycaps-pbt-backlit-doubleshot,Kono DS108 Keycap Set (PBT Doubleshot Shine-Through),"These PBT keycaps with shine-through legends have been precisely doubleshot-molded, guaranteed to lend stunning backlighting to your favorite full-sized or TKL keyboard. With a lightly textured feel, these caps in the classic Cherry profile are not only for enhanced comfort, but for durability too. PBT material is wear",https://cdn.shopify.com/s/files/1/1994/3097/products/PBTDOUBLESHOT_1200x800.jpg?v=1661288626,$29.99,True
68,Kono,https://kono.store/collections/keycap-sets/products/gmk-hanami-dango,GMK Hanami Dango,"Hanami Dango, a colorful Japanese sweet, is most popular during the spring cherry blossom viewing (Hanami 花見, ‘flower viewing’). Portly pink, white, and green mochi-rice dumplings are skewered together in tantalizing combinations. Celebrate this tradition with the set designer and friendly enthusiasts around the world.",https://cdn.shopify.com/s/files/1/1994/3097/products/Hanami-Kono_1200x1200.png?v=1670978610,$13.99,True
69,Kono,https://kono.store/collections/keycap-sets/products/epbt-acid-house-sweet-girl,ePBT Acid House & Sweet Girl,"Inspired by acid art, Acid House &amp; Sweet Girl is eye candy of the highest degree. Pump up your energy with wholesome pinks and blues, with ample kits and novelties to deck out your favorite boards! Experience the full look with the matching D60 LITE X ePBT Acid House 60% WK Keyboard, or accent any Type-C board with",https://cdn.shopify.com/s/files/1/1994/3097/products/Jx88T55_1200x1200.jpg?v=1629923526,$9.99,True
70,Kono,https://kono.store/collections/keycap-sets/products/gmk-star,GMK Star,"Prepare for bumbling ocean adventures with GMK Star. This nostalgic set is packed with nautical nonsense. Even if you live under a rock, or believe in musical condiments, you’ll appreciate its vibrant reef-inspired design. Novelty caps and an immersive deskmat round out your experience under the sea — net them before t",https://cdn.shopify.com/s/files/1/1994/3097/products/rama3_1200x675.png?v=1614217058,$19.99,True
71,Kono,https://kono.store/collections/keycap-sets/products/seaside-keycaps-by-lelelabs,Seaside Keycaps by LeleLabs,"Note: This is a Group Buy that launched September 14 and ﻿closed October 17. Estimated production completion is Q4 2022. Preorders for extra stock live now! Inspired by 1980s South Beach, the Seaside Keycap Set inhabits a world of neon lights, palm trees, and a permanently setting sun. Shades of seafoam green, sunset p",https://cdn.shopify.com/s/files/1/1994/3097/products/WeChatImage_20220914115617_1200x800.jpg?v=1663182515,$69.99,False
72,Kono,https://kono.store/collections/keycap-sets/products/gmk-deku,GMK Deku,"GMK Deku draws inspiration from a hero and his academy years. With its proud colorway and animated novelties at your fingertips, you'll be sure to find courage in the face of adversity!  empowered existence Illustrations and animations are more than entertainment. Strong themes push us to change our world for the bette",https://cdn.shopify.com/s/files/1/1994/3097/products/aki-deku-PhotoRoom_1200x1200.png?v=1661194126,$14.99,True
73,Kono,https://kono.store/collections/keycap-sets/products/sa-nightlight,SA Nightlight,"SA Nightlight captures the silent, still, and overwhelmingly beautiful essence of moonlit Southern midnights. Its soft, desaturated blue glow translated perfectly to keycaps. Don’t miss your chance to pull the moon from the sky; join up to let its beams fall on your desk. To round out the set, check out the serene desk",https://cdn.shopify.com/s/files/1/1994/3097/products/Iron165deskmatAngle1_1200x800.png?v=1661288322,$19.99,True
74,Kono,https://kono.store/collections/keycap-sets/products/epbt-axolotls,ePBT Axolotls,Note: This was a group buy. It launched July 13th and closed August 13th. Please check the Weekly Updates page for current status of production. Pre-orders for extra stock live now. These amazing amphibians are sure to bring a smile to your face with their adorable looks and unique biology! This tribute to the endanger,https://cdn.shopify.com/s/files/1/1994/3097/products/MollyRender_Axolotsls_Product_1200x675.png?v=1626120389,$19.00,False
75,Kono,https://kono.store/collections/keycap-sets/products/gmk-monochrome,GMK Monochrome R2 Keycap Set,"Sometimes the universe is better in black and white. Tuxedos, villainous galactic empires, and astounding photographic techniques agree that it’s a top-tier stylistic choice. GMK Monochrome brings that rich contrast to your keyboard — moral considerations aside.",https://cdn.shopify.com/s/files/1/1994/3097/products/1chrome-graph-min_1200x800.jpg?v=1632420797,$39.99,False
76,Kono,https://kono.store/collections/keycap-sets/products/kds-airborne,KDS Airborne,"$5 of each Keycap Set made was donated to support Ukraine through https://u24.gov.ua/ This custom-designed keycap set by Slattt and the Kono Designer Series was inspired by the unique Antonov An-225 Mriya cargo aircraft, the world's largest airplane. With only one created, the Mriya (which means “dream” in Ukrainian) w",https://cdn.shopify.com/s/files/1/1994/3097/products/Renderbanner1_1200x675.jpg?v=1652293747,$99.99,True
77,Kono,https://kono.store/collections/keycap-sets/products/sa-spectra,SA Spectra,"Note: This was a Group Buy that launched May 25th and closed June 25th. Please check the Weekly Updates page for status of production. Extras for pre-order are live now! SA Spectra offers Space Cadet symbols in a classic white-on-black theme. It’s a simple, widely color-compatible way to enjoy computing history. Earlie",https://cdn.shopify.com/s/files/1/1994/3097/products/Brutal60-CMYK_1200x800.jpg?v=1622221090,$19.99,False
78,Kono,https://kono.store/collections/keycap-sets/products/cerakey-ceramic-keycap-set,Cerakey Ceramic Keycap Set,"Note: This is a Group Buy that launched October 18 and closes November 18. Estimated production completion is Q1 2023. Cerakey is the first keycap set in the world made of ceramic. As a long-lasting material, ceramic has been used in human history for thousands of years. Ceramic Keycap Sets are the next big thing.",https://cdn.shopify.com/s/files/1/1994/3097/products/2022.04.22-_00154_1200x800.jpg?v=1665615726,$149.99,False
79,Kono,https://kono.store/collections/keycap-sets/products/gmk-storm,GMK Storm,"Bursting thunderheads and crackles of lightning are at your fingertips! GMK Storm uses its rows to paint a Bob Ross-like gradient across your keyboard. This gradient keycap set is the perfect companion to any board, with smooth neutral colors. Weather lashes and lulls; accent your set with thematic novelties or strikin",https://cdn.shopify.com/s/files/1/1994/3097/products/01_1200x674.png?v=1610415129,$19.99,True
80,Kono,https://kono.store/collections/keycap-sets/products/mg-ember,MelGeek MG Ember,"MG Ember captures final rays from dying sodium-vapor lights, the stuttering thrum of yellow-tinged machinery, and humanity’s collective struggle with scarcity. Inspired by the eponymous novel and 2008 film, Ember’s colorway portrays perseverance until dawn. MG profile is certainly a reason to explore new horizons — thi",https://cdn.shopify.com/s/files/1/1994/3097/products/AURORA1_1200x900.jpg?v=1616443472,$39.99,True
81,Kono,https://kono.store/collections/keycap-sets/products/maxkey-f-22,Maxkey F-22,"Take to the skies with this keycap set based on the F-22 Raptor! Featuring Air Force novelties and a striking blue accent, you'll be the envy of every aviator around! This advanced air superiority fighter keycap set has all the capabilities needed for typing: whether it be ground attack skirmishes or stealthily evading",https://cdn.shopify.com/s/files/1/1994/3097/products/KType_F-22_c2v01_1200x900.png?v=1661288525,$99.99,True
82,Kono,https://kono.store/collections/keycap-sets/products/gmk-gateway,GMK Gateway,"Keep up your momentum and step through to the next level with GMK Gateway! This aperture-inspired keycap set is sure to impress. Celebrate complimentary colors with bright orange and deep blue like two halves of the same coin. Don't trust their lies, the cake is actually available in the novelties kit! Slick deskmats a",https://cdn.shopify.com/s/files/1/1994/3097/products/4_isometria_grey_1200x675.png?v=1612994464,$19.99,True
83,Kono,https://kono.store/collections/keycap-sets/products/gmk-high-voltage,High Voltage Deskmat,"Note: This was a Group Buy that was cancelled as it did not reach MOQ. It launched Dec. 12 2019 and closed on Jan 16th 2020. Deskmats are in-stock and shipping now. GMK High Voltage is inspired by visually intriguing wiring diagrams, electrical engineering symbols, and monolithic industrial control panels. Mangogreente",https://cdn.shopify.com/s/files/1/1994/3097/products/deskmat_a23ba68d-ece1-4b4a-afaf-41453454cd60_1402x630.png?v=1631311763,$19.99,True
84,Kono,https://kono.store/collections/keycap-sets/products/shuten-doji-keycap-set-by-outva,Shuten-dōji Keycap Set by OUTVA,"Note: This is a group buy that launched February 9 and ends March 13. Estimated delivery date to customers is Q2 2023.  The Shuten-dōji keycap set is named after one of the most infamous oni, or demons, of Japanese folklore. Shuten-dōji was known for kidnapping maidens from Kyoto and spiriting them away to Mount Ōe, wh",https://cdn.shopify.com/s/files/1/1994/3097/products/4_30055a2b-53d6-4cc2-96cb-60f676506018_1200x800.jpg?v=1675968320,$94.99,False
85,Kono,https://kono.store/collections/keycap-sets/products/gmk-amethyst,GMK Amethyst,"Crystals and keyboards have matrices; keyboards rely on crystals to function. Given the similarities, GMK Amethyst is a grounded colorway. Triple down with this stress relieving set — use it to find mindfulness wherever your keyboard rests. details Keycap Buying Guide Designed by Wynects Produced by GMK Doubleshot ABS ",https://cdn.shopify.com/s/files/1/1994/3097/products/Amethyst-Light_1200x1200.png?v=1661192895,$19.99,True
86,Kono,https://kono.store/collections/keycap-sets/products/gmk-fleuriste,GMK Fleuriste,"Note: This is a Group Buy that launched January 25 and closed February 28. Estimated production completion is Q1 2023. Pre-orders for extra stock live now! Like a beautiful bouquet, GMK Fleuriste will liven up your desktop! With rich vintage purples and greens on a soothing creme, this set evokes a French flower shop o",https://cdn.shopify.com/s/files/1/1994/3097/products/GMMKPRO1_1200x675.png?v=1643064202,$19.99,False
87,Kono,https://kono.store/collections/keycap-sets/products/mg-salmon,MelGeek MG Salmon,"Celebrating the delectable hue of salmon sushi, MG Salmon brings a bright twist to the comfortably scooped MG profile. This unique pinkish-orange is sure to make your board come to life in a vibrant yet subtle accent, complimented by a formal white and smooth gray that make it great for an office or work setting. If hi",https://cdn.shopify.com/s/files/1/1994/3097/products/1_20f33e5c-3080-41ae-93fa-2de8c492932b_1200x924.jpg?v=1661288531,$19.99,True
88,Kono,https://kono.store/collections/keycap-sets/products/kat-cyberspace,KAT Cyberspace,"Cyberpunk is defined by contrast. Eerie green screen phosphors and blooms of purple-fringed neon haze offer respite in the leather-black shadows of substandard skyscrapers. KAT Cyberspace brings digital dystopia to your desk with glow-in-the-dark keycaps, punchy accent colors, and tons of kits / language options (you w",https://cdn.shopify.com/s/files/1/1994/3097/products/alice_1200x675.png?v=1661202808,$19.99,True
89,Kono,https://kono.store/collections/keycap-sets/products/maxkey-sa-white-black,Maxkey SA White & Black Doubleshot Keycaps,"A pair of classic colors in beautiful SA profile! These caps come with some common non-standard compatibility, including 1.75u Shift and 1.5u bottom mods, and some fun cherry-themed novelties! SA Profile ABS Plastic Doubleshot legends MX Compatible 127 Keys Produced by Maxkey Compatible with Kono 84, Gemini Dusk/Dawn, ",https://cdn.shopify.com/s/files/1/1994/3097/products/KType_MaxkeyWoB_c2v01_1200x900.png?v=1623103391,$99.99,True
90,Kono,https://kono.store/collections/keycap-sets/products/gmk-fox,GMK Fox,"For every Base kit we are donated $1 to Save a Fox to help rescue foxes from fur farms! Autumn is change incarnate; reddened leaves and evergreen needles dance along its breeze. Warm-blooded creatures breathe clouds and bask in colors at dawn. Stumps beckon mankind and forest denizens alike, home for seconds or years. ",https://cdn.shopify.com/s/files/1/1994/3097/products/FoxKey.1455_1200x675.png?v=1617221231,$14.99,True
91,Kono,https://kono.store/collections/keycap-sets/products/gmk-nines-keycap-set,GMK Nines Keycap Set,"Designing an object ""to the nines"" is an English saying meaning ""to perfection."" GMK Nines is a simple and understated keycap set conceived by Emir, one of the iconic Linjär mechanical switch creators. It makes elegant use of stock GMK plastics — U9 (Beige) and N9 (Dark Grey) — to create a universally appealing colorwa",https://cdn.shopify.com/s/files/1/1994/3097/products/GMKNines-KeycapProductImages_1200x1200.png?v=1661193635,$39.99,True
92,Kono,https://kono.store/collections/keycap-sets/products/gmk-momo-yume,GMK Momo Yume,"Note: This was a Group Buy that launched September 6 and closed October 8th. Please check the Weekly Updates page for current status of production. Pre-orders for extra stock will go live soon. Sweet and delicate, Momo Yume is a celebration of peach sparkling sake! Experience true bliss, with a cute pastel pink and a b",https://cdn.shopify.com/s/files/1/1994/3097/products/PinkDeskSetup7Top_1200x800.jpg?v=1631728919,$19.99,False
93,Kono,https://kono.store/collections/keycap-sets/products/pbtfans-deep-sea-predator,PBTfans Deep Sea Predator,"Forget about Thalassophobia with PBTfans Deep Sea Predator. This set was inspired by the daunting underside of the ocean with deep blues and a sharp teal highlight. With Double and Tripleshot legends, PBT material, and Cherry profile, PBTfans prioritizes quality keycaps with long-lasting durability. details Designed by",https://cdn.shopify.com/s/files/1/1994/3097/products/01_1200x750.jpg?v=1653071783,$24.99,True
94,Kono,https://kono.store/collections/keycap-sets/products/gmk-camping-r3,GMK Camping R3,Note: This was a Group Buy that launched Dec 1st and closed Jan 14th. Please check the Weekly Updates page for current status of production. Pre-orders for extra stock live now! ﻿Hibi Artisan in stock and shipping now! ﻿Place separately from other pre-order items in order to ship immediately. Return to nature with Camp,https://cdn.shopify.com/s/files/1/1994/3097/products/Hidari65_Camping_c1v01_1200x900.png?v=1638303112,$19.99,False
